ID,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,year,month,day
TRAIN_5654,51,Female,Married,78,39608.86,1,Changed,Rent,Monday,Parking Lot,0,No witness,100,Broker,0,8472.22,4.0,Compact,28798.28,gray,10214.24933600384,0,2016,MAY,25
TRAIN_5655,37,Male,Married,85,36296.73,0,Not changed,Own,Friday,Parking Lot,0,No witness,68,Broker,1,6126.78,4.0,Large,15833.3,other,5063.301325978,0,2017,NOV,25
TRAIN_5656,40,Female,Not married,78,37086.48,1,Changed,Rent,Thursday,Local,0,Witness,1,Broker,1,9701.75,4.0,Medium,25688.95,other,7686.92256823832,0,2016,JUL,16
TRAIN_5657,43,Female,Married,88,37838.84,1,Not changed,Rent,Monday,Local,0,No witness,8,Phone,0,4774.93,5.0,Medium,27245.03,silver,13251.70902242144,0,2016,APR,13
TRAIN_5658,40,Female,Married,79,37108.75,1,Not changed,Own,Saturday,Parking Lot,3,No witness,94,Broker,1,3709.45,5.0,Large,12590.15,silver,3160.582647641704,0,2016,JUN,27
TRAIN_5659,39,Female,Married,81,36817.12,1,Not changed,Own,Thursday,Local,1,No witness,11,Broker,1,6042.74,4.0,Medium,56350.52,white,11003.188669196481,0,2016,JUL,23
TRAIN_5660,35,Male,Not married,81,35695.16,1,Changed,Own,Friday,Local,1,No witness,50,Broker,0,2871.81,5.0,Medium,28206.94,blue,7939.2117676628795,0,2016,APR,24
TRAIN_5661,45,Female,Married,96,38332.45,1,Not changed,Own,Saturday,Highway,0,No witness,76,Broker,1,2158.52,4.0,Large,25857.88,silver,7797.082102795119,0,2017,AUG,20
TRAIN_5662,48,Female,Married,81,38984.09,0,Not changed,Own,Wednesday,Parking Lot,0,No witness,47,Phone,0,10106.24,4.0,Compact,33698.31,gray,6527.23200299144,0,2016,FEB,4
TRAIN_5663,46,Male,Married,83,38535.51,1,Changed,Own,Tuesday,Parking Lot,0,No witness,66,Broker,0,2377.4,6.0,Large,47346.93,white,12048.51660301656,0,2016,APR,14
TRAIN_5664,43,Male,Married,55,37853.4,1,Changed,Rent,Sunday,Local,1,No witness,68,Broker,1,6412.09,6.0,Medium,16775.23,silver,21292.7268337556,0,2017,JUN,26
TRAIN_5665,44,Female,Married,64,38083.89,1,Changed,Rent,Thursday,Local,0,No witness,50,Broker,0,6977.96,6.0,Medium,22307.21,red,7953.001023429839,0,2016,OCT,8
TRAIN_5666,41,Male,Not married,78,37343.68,1,Not changed,Own,Saturday,Local,2,No witness,81,Broker,1,3209.9,4.0,Medium,22342.73,other,8093.541900671039,1,2016,OCT,31
TRAIN_5667,61,Female,Not married,70,41459.89,1,Not changed,Rent,Saturday,Parking Lot,0,No witness,68,Phone,1,6502.97,6.0,Medium,42547.59,silver,17332.98424446128,0,2016,JAN,17
TRAIN_5668,49,Male,Married,75,39184.22,1,Changed,Own,Saturday,Parking Lot,0,Witness,48,Phone,0,6178.38,6.0,Medium,44043.53,red,19521.556468295123,0,2017,JUL,9
TRAIN_5669,46,Male,Not married,90,38548.18,1,Changed,Own,Sunday,Local,2,Witness,87,Broker,0,8684.26,5.0,Large,17887.44,other,19619.19819267648,0,2017,JUL,10
TRAIN_5670,57,Male,Married,64,40753.1,1,Not changed,Own,Friday,Local,0,Witness,65,Online,0,3572.9,4.0,Medium,24072.12,blue,9488.59222391096,0,2016,NOV,20
TRAIN_5671,53,Female,Married,60,40024.03,0,Changed,Rent,Monday,Parking Lot,0,Witness,98,Broker,1,3953.53,6.0,Compact,28921.12,red,5837.75976632208,0,2016,MAY,4
TRAIN_5672,53,Female,Not married,79,40010.86,0,Not changed,Own,Sunday,Local,0,No witness,10,Phone,1,5851.41,7.0,Compact,8191.23,gray,15478.1790211484,0,2016,DEC,13
TRAIN_5673,41,Male,Married,60,37369.28,1,Changed,Rent,Saturday,Local,3,Witness,76,Broker,1,5935.29,5.0,Compact,30897.3,red,6273.321965129599,0,2017,MAR,26
TRAIN_5674,26,Female,Married,58,32592.56,1,Changed,Rent,Thursday,Local,0,Witness,98,Online,1,3499.34,5.0,Compact,21745.69,red,11217.16077513944,0,2016,APR,23
TRAIN_5675,29,Male,Not married,75,33744.89,1,Changed,Rent,Sunday,Local,0,No witness,50,Online,0,3471.17,2.0,Compact,13764.59,gray,7757.632526167119,0,2016,JUL,5
TRAIN_5676,53,Female,Married,80,39997.7,1,Changed,Own,Friday,Local,2,No witness,56,Phone,1,3825.56,5.0,Large,12118.15,white,11160.30049596792,0,2016,NOV,20
TRAIN_5677,57,Male,Married,72,40753.1,1,Not changed,Rent,Wednesday,Highway,0,Witness,0,Broker,1,5691.91,6.0,Medium,28588.72,red,14548.75163150296,0,2016,JAN,14
TRAIN_5678,56,Male,Married,53,40585.93,1,Changed,Own,Friday,Local,0,No witness,1,Phone,0,7674.64,6.0,Compact,18346.22,other,9794.35756599304,0,2017,NOV,11
TRAIN_5679,41,Female,Not married,55,37349.75,1,Not changed,Rent,Saturday,Local,1,No witness,96,Online,1,2128.32,4.0,Medium,5223.8,blue,15468.43272613176,0,2016,FEB,7
TRAIN_5680,49,Male,Married,64,39219.67,1,Not changed,Own,Monday,Local,0,No witness,90,Broker,0,3939.81,3.0,Large,21899.19,red,10864.79409858088,0,2017,FEB,1
TRAIN_5681,51,Male,Married,84,39624.79,1,Changed,Own,Saturday,Local,0,No witness,100,Broker,0,4811.26,7.0,Compact,22192.31,white,24099.8884950984,0,2017,OCT,15
TRAIN_5682,53,Male,Married,83,40026.87,0,Changed,Own,Tuesday,Local,0,Unknown,100,Broker,0,7323.39,3.0,Medium,17792.68,silver,8206.68358036776,0,2017,FEB,23
TRAIN_5683,58,Male,Married,77,40949.53,0,Changed,Own,Sunday,Local,0,Witness,92,Broker,0,8572.34,4.0,Medium,12490.72,other,11057.69098210744,0,2017,JUL,31
TRAIN_5684,37,Female,Not married,66,36295.63,0,Changed,Own,Monday,Local,1,Witness,90,Broker,1,5319.46,6.0,Medium,14661.4,blue,16137.5945146404,0,2016,SEP,7
TRAIN_5685,40,Male,Married,100,37105.95,1,Changed,Own,Friday,Highway,1,Unknown,84,Broker,0,5984.07,6.0,Large,12658.26,white,5100.4717388836,0,2017,APR,8
TRAIN_5686,54,Male,Not married,75,40198.19,0,Changed,Rent,Thursday,Local,0,Witness,8,Broker,1,1822.2,8.0,Large,11068.26,silver,12591.24856635944,0,2016,MAR,26
TRAIN_5687,38,Male,Not married,80,36573.09,1,Not changed,Rent,Wednesday,Local,2,Witness,69,Broker,0,5788.73,12.0,Compact,10608.3,other,8450.35278546312,0,2016,APR,8
TRAIN_5688,67,Female,Not married,81,42426.19,1,Not changed,Own,Tuesday,Local,1,No witness,70,Broker,1,1712.4,5.0,Medium,15670.49,blue,15224.160089455121,0,2017,DEC,20
TRAIN_5689,53,Female,Not married,91,40000.74,0,Changed,Own,Sunday,Highway,0,No witness,55,Broker,1,6371.08,5.0,Medium,23914.85,red,7058.093400191439,1,2016,AUG,9
TRAIN_5690,57,Male,Married,47,40753.1,1,Not changed,Own,Saturday,Parking Lot,0,No witness,96,Broker,0,1508.96,3.0,Large,6809.71,white,12071.53428327784,0,2016,AUG,1
TRAIN_5691,52,Female,Married,50,39831.4,0,Not changed,Rent,Sunday,Local,0,No witness,50,Broker,1,3606.18,3.0,Medium,14557.43,silver,22522.97592524208,0,2017,JAN,17
TRAIN_5692,36,Female,Married,60,35991.85,1,Not changed,Own,Thursday,Parking Lot,0,No witness,48,Broker,1,2868.51,3.0,Large,22750.51,red,7709.500540950719,0,2016,NOV,19
TRAIN_5693,60,Female,Not married,73,41304.97,1,Changed,Own,Wednesday,Highway,0,No witness,92,Online,1,3845.22,7.0,Large,25502.99,other,10916.1254768256,1,2016,MAR,25
TRAIN_5694,57,Male,Married,76,40756.08,1,Not changed,Rent,Thursday,Highway,0,No witness,0,Broker,1,2605.77,10.0,Large,26938.67,gray,13238.306644343122,1,2017,NOV,24
TRAIN_5695,47,Male,Not married,85,38777.52,0,Changed,Rent,Friday,Local,0,No witness,0,Phone,1,2009.73,7.0,Compact,39181.5,black,4841.2299039626405,0,2016,DEC,4
TRAIN_5696,34,Male,Not married,79,35419.74,1,Not changed,Rent,Saturday,Local,0,No witness,19,Broker,1,11759.63,7.0,Large,6524.75,silver,5447.10117063792,0,2016,OCT,3
TRAIN_5697,49,Male,Not married,70,39190.66,1,Changed,Own,Thursday,Local,0,Witness,50,Phone,1,4516.96,8.0,Medium,59854.25,gray,7554.588785064639,0,2016,OCT,29
TRAIN_5698,30,Female,Married,82,34112.12,0,Changed,Rent,Wednesday,Local,0,No witness,1,Online,0,3836.32,2.0,Large,14928.02,white,18635.069023038082,0,2017,NOV,16
TRAIN_5699,38,Male,Married,92,36573.22,1,Changed,Own,Monday,Parking Lot,0,No witness,10,Broker,1,5006.04,5.0,Medium,28608.89,other,4642.15041179072,0,2017,JUL,18
TRAIN_5700,45,Female,Married,24,38319.29,1,Changed,Own,Tuesday,Local,0,No witness,98,Phone,0,4226.01,7.0,Compact,12679.28,red,16533.916537566718,1,2017,NOV,22
TRAIN_5701,49,Male,Not married,79,39201.8,1,Changed,Rent,Friday,Parking Lot,0,No witness,0,Phone,0,5018.66,3.0,Large,36338.72,silver,2406.827629877056,0,2016,MAY,8
TRAIN_5702,55,Male,Married,84,40389.45,0,Not changed,Rent,Saturday,Local,1,No witness,97,Phone,1,2390.76,5.0,Compact,42782.83,silver,23589.39267109488,1,2017,MAR,12
TRAIN_5703,46,Female,Married,55,38554.26,1,Changed,Rent,Sunday,Local,1,No witness,77,Phone,0,2349.53,7.0,Medium,30769.68,red,11831.338259342,0,2017,FEB,21
TRAIN_5704,32,Female,Married,63,34774.49,1,Not changed,Rent,Sunday,Parking Lot,0,No witness,41,Phone,1,4753.31,2.0,Compact,53438.14,gray,1399.608714641192,0,2017,JAN,31
TRAIN_5705,34,Female,Married,91,35418.72,1,Changed,Rent,Tuesday,Local,0,No witness,39,Broker,1,2085.98,6.0,Large,15160.96,silver,11199.74374498752,0,2016,AUG,11
TRAIN_5706,40,Male,Not married,91,37091.54,0,Changed,Own,Saturday,Parking Lot,0,No witness,80,Broker,0,3336.29,8.0,Compact,19944.85,silver,17968.52890103512,0,2016,JUN,20
TRAIN_5707,32,Female,Married,72,34763.57,0,Not changed,Own,Monday,Highway,0,No witness,70,Online,1,4352.84,7.0,Medium,29516.41,white,7902.7191119236795,0,2016,MAY,18
TRAIN_5708,42,Female,Not married,93,37606.28,1,Not changed,Own,Friday,Highway,0,No witness,98,Broker,0,3535.04,2.0,Compact,30726.2,gray,4886.42831013456,0,2017,OCT,21
TRAIN_5709,34,Male,Married,65,35409.61,1,Not changed,Rent,Saturday,Highway,0,No witness,45,Broker,1,5660.55,7.0,Large,31528.36,silver,7832.96600178296,0,2016,NOV,28
TRAIN_5710,49,Female,Married,20,39184.58,0,Changed,Rent,Friday,Parking Lot,0,Witness,5,Phone,1,4185.04,7.0,Medium,25767.78,other,4031.3559269470165,1,2016,OCT,23
TRAIN_5711,34,Male,Married,70,35423.79,1,Changed,Rent,Saturday,Highway,3,No witness,49,Broker,0,6006.16,6.0,Compact,12581.75,red,6021.413587940479,0,2016,JUL,4
TRAIN_5712,71,Female,Married,69,43028.81,0,Not changed,Own,Monday,Local,4,No witness,25,Broker,1,7227.1,5.0,Compact,12636.82,white,8491.82860291432,0,2017,MAR,21
TRAIN_5713,58,Female,Married,78,40936.36,0,Not changed,Rent,Wednesday,Local,0,No witness,99,Broker,0,5513.49,6.0,Large,44671.57,other,7489.549466490801,0,2017,DEC,28
TRAIN_5714,36,Female,Not married,54,36007.07,1,Not changed,Own,Sunday,Local,0,No witness,3,Phone,1,7739.95,5.0,Compact,12035.96,black,15015.722518051602,0,2017,NOV,13
TRAIN_5715,58,Male,Married,74,40930.3,1,Not changed,Own,Wednesday,Highway,1,No witness,61,Phone,0,5953.21,7.0,Large,18055.63,gray,9182.072268034,0,2016,JUN,3
TRAIN_5716,68,Male,Not married,73,42576.79,0,Changed,Own,Saturday,Local,0,Witness,9,Broker,1,7149.13,4.0,Large,16315.83,red,10540.686743396798,0,2016,AUG,8
TRAIN_5717,40,Female,Married,73,37091.54,1,Changed,Rent,Monday,Local,0,No witness,50,Broker,1,3170.22,8.0,Large,8623.92,red,4405.647536640432,0,2016,FEB,23
TRAIN_5718,45,Male,Married,94,38342.58,1,Changed,Own,Tuesday,Parking Lot,1,Witness,94,Phone,1,10934.77,3.0,Compact,17093.43,white,21336.164082805037,0,2017,JUL,26
TRAIN_5719,47,Male,Married,83,38754.23,1,Not changed,Own,Saturday,Local,0,No witness,38,Phone,1,5744.69,6.0,Medium,35680.58,white,8798.81529588744,0,2016,JUN,6
TRAIN_5720,36,Female,Married,89,35997.95,1,Changed,Own,Tuesday,Highway,0,No witness,70,Broker,1,3069.59,10.0,Compact,12893.52,blue,4596.29567160256,0,2017,AUG,9
TRAIN_5721,43,Female,Married,61,37858.46,1,Not changed,Own,Friday,Local,0,No witness,7,Phone,0,6092.08,4.0,Compact,17050.16,other,2994.0476362181284,0,2017,APR,1
TRAIN_5722,46,Female,Married,50,38560.33,1,Changed,Rent,Sunday,Local,2,No witness,26,Broker,1,1005.8,5.0,Compact,12462.75,other,18355.63783994856,0,2017,MAR,27
TRAIN_5723,27,Male,Married,49,32975.76,1,Not changed,Rent,Thursday,Local,2,No witness,33,Online,1,4174.86,4.0,Compact,16937.22,red,14068.4116832084,1,2017,JAN,21
TRAIN_5724,46,Female,Not married,83,38562.36,0,Changed,Own,Friday,Local,1,No witness,11,Broker,1,7174.57,3.0,Medium,13917.94,red,18097.68921396328,0,2017,DEC,30
TRAIN_5725,45,Female,Married,42,38320.83,0,Changed,Rent,Friday,Highway,1,No witness,25,Phone,1,2588.16,3.0,Compact,36276.66,silver,3169.79882424484,0,2016,MAR,20
TRAIN_5726,74,Female,Married,79,43450.13,1,Changed,Rent,Sunday,Highway,0,No witness,2,Phone,0,3057.13,10.0,Compact,35299.75,red,15843.019695431121,1,2017,MAY,8
TRAIN_5727,40,Female,Married,55,37121.15,0,Not changed,Own,Thursday,Highway,0,No witness,32,Broker,0,1591.47,5.0,Medium,18492.16,gray,11028.41864464752,0,2017,JUL,21
TRAIN_5728,35,Male,Married,52,35710.32,1,Changed,Own,Sunday,Highway,0,Witness,62,Broker,0,6968.54,8.0,Large,45489.11,white,18936.9739887576,0,2017,DEC,25
TRAIN_5729,34,Female,Married,79,35405.46,0,Not changed,Rent,Friday,Local,2,No witness,82,Broker,1,4588.63,5.0,Medium,35224.27,white,9267.772298510961,1,2017,JAN,1
TRAIN_5730,41,Male,Married,71,37349.75,1,Changed,Rent,Tuesday,Parking Lot,0,No witness,40,Online,1,3513.85,6.0,Large,36040.49,white,24850.813530149044,0,2016,DEC,8
TRAIN_5731,52,Female,Married,79,39823.3,0,Changed,Rent,Tuesday,Local,0,No witness,11,Broker,1,17092.31,8.0,Compact,38778.89,black,17225.47025802896,0,2017,NOV,15
TRAIN_5732,33,Male,Married,69,35100.61,1,Changed,Own,Wednesday,Highway,2,No witness,4,Phone,1,6854.95,6.0,Large,10124.08,white,12391.659477183279,0,2017,AUG,24
TRAIN_5733,45,Male,Married,80,38333.47,1,Not changed,Own,Thursday,Highway,0,No witness,29,Phone,1,4899.56,7.0,Compact,10173.57,silver,7045.832890078,1,2017,JUN,9
TRAIN_5734,36,Female,Not married,90,36002.99,1,Changed,Rent,Sunday,Highway,0,No witness,97,Phone,1,6216.03,4.0,Medium,15076.82,other,11853.4815094816,0,2016,APR,5
TRAIN_5735,55,Female,Married,80,40400.59,1,Not changed,Rent,Tuesday,Local,0,No witness,22,Phone,0,3710.28,4.0,Compact,40211.3,gray,12950.09960364136,1,2017,SEP,27
TRAIN_5736,71,Male,Not married,72,43017.27,0,Not changed,Own,Monday,Local,1,Witness,66,Phone,1,1280.85,6.0,Large,24071.56,red,9240.440486594,0,2016,NOV,30
TRAIN_5737,41,Male,Married,51,37372.32,1,Not changed,Own,Tuesday,Local,0,No witness,1,Broker,0,3292.22,10.0,Medium,31955.06,other,9685.18065685768,0,2017,MAY,17
TRAIN_5738,53,Female,Married,85,40019.98,0,Changed,Rent,Monday,Highway,0,No witness,36,Broker,1,587.32,7.0,Large,25271.76,silver,9656.65987598256,0,2016,SEP,28
TRAIN_5739,69,Male,Married,66,42736.11,0,Not changed,Own,Monday,Local,0,No witness,21,Broker,0,6590.99,4.0,Large,29585.56,white,8488.98034906096,0,2017,AUG,29
TRAIN_5740,30,Male,Not married,57,34104.37,1,Not changed,Own,Saturday,Parking Lot,0,No witness,37,Online,1,4250.74,6.0,Compact,53277.51,silver,5696.0772932712,0,2016,MAY,23
TRAIN_5741,65,Female,Not married,65,42121.12,1,Changed,Rent,Tuesday,Local,1,No witness,89,Broker,1,4526.69,7.0,Compact,15841.49,red,9849.978935727198,0,2016,MAR,3
TRAIN_5742,26,Male,Not married,59,32585.47,0,Changed,Rent,Thursday,Highway,0,Witness,21,Online,0,4452.35,8.0,Medium,35676.05,blue,15803.780662601761,0,2016,DEC,3
TRAIN_5743,37,Male,Married,71,36283.56,1,Changed,Own,Saturday,Parking Lot,0,No witness,92,Phone,1,3120.92,5.0,Medium,26350.92,blue,12879.6437116636,0,2017,JUL,2
TRAIN_5744,30,Female,Not married,69,34096.92,0,Not changed,Rent,Saturday,Highway,3,No witness,86,Online,1,2451.81,4.0,Compact,12284.13,other,4436.6290164674165,1,2017,SEP,3
TRAIN_5745,47,Male,Married,77,38782.14,0,Changed,Rent,Monday,Parking Lot,0,No witness,100,Phone,0,13199.46,8.0,Medium,29124.09,blue,10389.80997411368,0,2017,AUG,22
TRAIN_5746,26,Male,Married,80,32604.06,1,Changed,Rent,Tuesday,Parking Lot,0,No witness,10,Online,0,2473.65,6.0,Medium,18844.1,blue,7774.241622784561,0,2017,JAN,26
TRAIN_5747,47,Female,Married,54,38763.34,0,Changed,Own,Sunday,Local,1,No witness,65,Phone,1,2281.75,8.0,Large,54141.25,other,7146.49075178376,1,2016,JUN,21
TRAIN_5748,32,Female,Not married,64,34775.5,0,Changed,Rent,Friday,Local,0,No witness,68,Broker,0,2529.43,5.0,Medium,53367.95,white,18862.34507305944,0,2017,OCT,21
TRAIN_5749,31,Male,Married,93,34460.52,1,Changed,Rent,Sunday,Parking Lot,0,No witness,58,Phone,1,6288.72,8.0,Large,20583.03,gray,31380.11571795664,0,2017,JUL,17
TRAIN_5750,50,Male,Married,87,39423.24,1,Changed,Own,Thursday,Highway,1,Witness,30,Phone,1,5819.86,5.0,Medium,9955.54,blue,6995.21818265736,0,2017,JUL,21
TRAIN_5751,35,Male,Married,54,35726.52,0,Not changed,Own,Saturday,Highway,0,No witness,7,Phone,1,4490.32,4.0,Medium,14999.27,silver,13788.99483362608,0,2017,NOV,19
TRAIN_5752,25,Female,Married,75,32172.33,1,Changed,Rent,Wednesday,Local,0,No witness,2,Online,1,3485.55,4.0,Medium,33330.66,silver,20741.812683081924,0,2016,DEC,30
TRAIN_5753,39,Male,Not married,63,36828.45,1,Changed,Rent,Sunday,Highway,0,No witness,91,Broker,1,2386.41,13.0,Large,9110.99,blue,16886.24067626752,1,2017,APR,24
TRAIN_5754,47,Male,Married,90,38802.83,1,Changed,Rent,Friday,Local,0,Witness,14,Online,1,3595.29,4.0,Medium,26629.88,silver,10530.93389397576,0,2016,NOV,20
TRAIN_5755,41,Male,Married,82,37370.29,0,Changed,Own,Thursday,Parking Lot,0,No witness,0,Broker,1,2201.07,4.0,Medium,20244.73,blue,10398.16528390312,0,2017,OCT,6
TRAIN_5756,36,Female,Married,47,36018.21,1,Not changed,Rent,Thursday,Local,1,No witness,95,Broker,0,5389.19,7.0,Medium,31847.62,silver,8997.15460756192,0,2017,SEP,22
TRAIN_5757,37,Female,Married,96,36291.58,1,Changed,Own,Friday,Highway,0,Witness,0,Broker,0,5462.06,4.0,Medium,26433.47,black,11020.70205589696,0,2016,DEC,11
TRAIN_5758,64,Male,Married,88,41966.38,0,Not changed,Rent,Monday,Local,0,No witness,50,Broker,0,9232.92,6.0,Large,41282.45,red,7227.95750791496,0,2017,MAR,21
TRAIN_5759,56,Female,Not married,66,40579.86,0,Changed,Own,Tuesday,Local,1,No witness,10,Broker,1,2804.98,7.0,Medium,27789.29,black,15612.53744850144,0,2017,AUG,16
TRAIN_5760,41,Female,Married,95,37360.89,1,Changed,Own,Friday,Parking Lot,0,No witness,86,Phone,1,5670.2,3.0,Large,21934.17,other,10120.11221309984,0,2016,OCT,2
TRAIN_5761,41,Male,Not married,77,37357.85,0,Changed,Own,Wednesday,Local,0,No witness,3,Broker,0,3603.87,5.0,Large,8942.83,black,9409.75180174712,0,2016,APR,29
TRAIN_5762,24,Female,Not married,64,31748.24,0,Changed,Rent,Friday,Highway,0,No witness,100,Phone,0,5902.14,4.0,Large,20309.76,gray,9736.63810646288,0,2017,APR,29
TRAIN_5763,34,Female,Married,94,35409.51,1,Changed,Rent,Friday,Parking Lot,1,No witness,50,Broker,1,8354.73,5.0,Medium,13693.81,silver,11237.34843594576,0,2017,JUN,24
TRAIN_5764,40,Female,Married,60,37115.07,0,Changed,Rent,Saturday,Highway,0,No witness,84,Broker,1,3847.18,4.0,Medium,18154.08,gray,8683.037552674961,1,2017,APR,9
TRAIN_5765,47,Male,Not married,87,38777.52,1,Changed,Own,Thursday,Local,0,No witness,43,Broker,1,8974.73,6.0,Medium,20455.45,silver,9687.70073689904,1,2016,NOV,26
TRAIN_5766,39,Male,Married,34,36822.37,1,Changed,Own,Friday,Highway,0,No witness,70,Phone,1,6912.76,2.0,Medium,12953.68,black,8097.519117796881,0,2017,NOV,4
TRAIN_5767,55,Female,Married,90,40390.59,1,Changed,Rent,Wednesday,Local,0,No witness,17,Phone,1,5551.41,5.0,Large,40122.05,red,5177.42077766176,0,2016,DEC,16
TRAIN_5768,27,Male,Married,60,32995.57,1,Not changed,Rent,Sunday,Parking Lot,1,No witness,1,Online,1,9277.51,7.0,Compact,19799.11,other,7235.6633238555205,0,2016,OCT,18
TRAIN_5769,36,Female,Married,73,36004.01,0,Changed,Own,Saturday,Parking Lot,2,No witness,2,Broker,1,6410.18,4.0,Compact,33580.96,silver,8678.99106297888,0,2016,JAN,24
TRAIN_5770,79,Female,Married,82,44124.04,1,Not changed,Own,Sunday,Local,0,No witness,100,Broker,1,1993.8,5.0,Compact,19673.78,red,3720.6599173550953,0,2016,NOV,15
TRAIN_5771,30,Male,Married,66,34101.33,0,Changed,Rent,Sunday,Highway,0,No witness,79,Online,0,3247.4,7.0,Large,15470.8,gray,3908.490233126288,0,2016,NOV,15
TRAIN_5772,44,Female,Not married,66,38093.43,1,Changed,Own,Monday,Local,2,No witness,99,Broker,1,3425.97,6.0,Compact,10402.72,red,9342.222789259999,1,2017,JUL,4
TRAIN_5773,48,Male,Married,13,38982.67,1,Not changed,Own,Thursday,Parking Lot,3,No witness,96,Online,1,3596.44,4.0,Compact,14234.24,blue,5444.06065274352,1,2017,SEP,15
TRAIN_5774,46,Male,Married,81,38542.59,0,Not changed,Own,Friday,Parking Lot,0,No witness,97,Broker,0,5196.39,8.0,Compact,12912.69,blue,8178.981015957759,0,2016,MAY,8
TRAIN_5775,36,Male,Married,88,35996.92,1,Changed,Own,Monday,Highway,1,No witness,97,Online,1,3258.29,4.0,Large,11147.14,gray,3622.0519150079763,1,2016,AUG,17
TRAIN_5776,33,Female,Not married,58,35103.65,0,Not changed,Own,Friday,Parking Lot,2,Witness,1,Broker,1,6542.41,2.0,Medium,14079.55,other,6912.94420966704,0,2017,DEC,9
TRAIN_5777,46,Male,Married,90,38548.18,1,Not changed,Rent,Sunday,Highway,0,No witness,2,Phone,1,7663.07,5.0,Medium,23341.74,black,6487.1717690616,0,2017,MAY,8
TRAIN_5778,62,Male,Married,92,41633.05,1,Changed,Rent,Monday,Local,0,Witness,90,Broker,1,8481.58,9.0,Large,8748.88,silver,5859.91279136928,0,2016,DEC,21
TRAIN_5779,40,Male,Married,80,37104.7,1,Not changed,Own,Sunday,Local,1,No witness,8,Broker,1,6617.41,6.0,Medium,19376.06,blue,19155.94582612832,0,2016,JUN,21
TRAIN_5780,27,Male,Married,86,33008.16,0,Not changed,Rent,Friday,Parking Lot,0,No witness,73,Online,0,1626.87,7.0,Compact,16926.0,red,22119.21670809352,0,2017,MAR,4
TRAIN_5781,44,Male,Married,77,38096.47,1,Not changed,Own,Friday,Local,1,No witness,50,Broker,0,4804.24,6.0,Compact,14374.43,white,6306.69672471512,0,2017,MAR,11
TRAIN_5782,57,Male,Married,41,40776.34,1,Changed,Own,Wednesday,Parking Lot,0,No witness,82,Phone,0,3241.55,10.0,Compact,17370.08,gray,3854.882722060912,0,2017,JAN,20
TRAIN_5783,53,Male,Married,56,40016.94,1,Changed,Own,Sunday,Local,2,No witness,0,Broker,0,2727.35,8.0,Compact,21458.38,silver,9588.38533968424,0,2016,FEB,22
TRAIN_5784,59,Male,Married,67,41088.27,1,Changed,Rent,Wednesday,Parking Lot,0,No witness,66,Phone,0,3005.52,5.0,Compact,15833.95,red,8563.1315598084,0,2016,MAY,13
TRAIN_5785,41,Female,Married,93,37353.8,1,Changed,Rent,Tuesday,Parking Lot,0,No witness,50,Broker,1,4329.38,6.0,Large,10216.85,other,9834.907361768479,0,2016,APR,14
TRAIN_5786,37,Male,Not married,88,36307.87,1,Not changed,Own,Tuesday,Highway,0,No witness,43,Broker,1,8333.64,12.0,Large,13401.11,blue,3665.571534550248,0,2017,JAN,19
TRAIN_5787,43,Male,Married,87,37858.08,1,Changed,Own,Thursday,Parking Lot,0,No witness,91,Broker,0,7063.92,7.0,Compact,35677.48,silver,4944.68845132872,0,2016,JUN,25
TRAIN_5788,34,Female,Not married,78,35402.42,0,Not changed,Own,Wednesday,Local,0,Witness,29,Broker,0,8303.69,5.0,Medium,52135.6,silver,12938.59517242496,0,2017,SEP,21
TRAIN_5789,39,Male,Not married,92,36833.32,1,Changed,Own,Thursday,Local,0,No witness,55,Broker,1,2359.33,2.0,Large,28948.87,blue,11024.50399146624,0,2016,JAN,1
TRAIN_5790,50,Male,Married,63,39404.0,1,Changed,Own,Tuesday,Highway,0,Witness,93,Broker,1,4510.77,10.0,Large,36627.23,silver,5580.16243826896,0,2017,OCT,18
TRAIN_5791,37,Female,Not married,79,36296.65,0,Changed,Own,Tuesday,Highway,0,No witness,94,Broker,1,7604.45,6.0,Large,33572.89,blue,6363.2260767712005,0,2016,MAY,26
TRAIN_5792,51,Female,Married,67,39620.0,1,Not changed,Own,Thursday,Highway,0,No witness,94,Broker,1,2691.57,5.0,Compact,33638.22,white,8660.562976258961,0,2016,AUG,13
TRAIN_5793,37,Male,Not married,75,36302.8,1,Changed,Own,Thursday,Local,0,Witness,93,Phone,0,5092.72,5.0,Compact,25812.59,gray,3534.5877110217357,0,2017,JUN,16
TRAIN_5794,39,Male,Not married,63,36829.27,1,Changed,Own,Thursday,Parking Lot,1,No witness,9,Phone,1,5070.52,8.0,Medium,11328.63,blue,6427.034782105359,0,2016,MAR,12
TRAIN_5795,50,Female,Married,94,39416.47,1,Changed,Rent,Thursday,Highway,0,No witness,21,Broker,0,4002.82,6.0,Compact,17322.57,gray,7834.732765302561,0,2016,JUL,2
TRAIN_5796,46,Male,Married,70,38545.63,0,Changed,Own,Tuesday,Local,0,No witness,5,Broker,1,6309.48,7.0,Compact,25042.77,blue,3969.6012086586957,1,2016,JUL,28
